                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.40457,                0.21829,                0.77592,                  0.927,                0.80818,                 0.8645,                0.65457,                0.66106,                0.34126,                0.82788,             0.00059413,             0.00059413,             0.00059413
                    162,                0.40219,                0.21838,                0.77576,                0.95129,                0.79156,                0.86705,                0.66438,                0.65331,                0.33578,                0.82665,                0.00059,                0.00059,                0.00059
                    163,                0.40789,                0.21917,                0.77499,                0.96197,                0.80176,                0.87234,                0.65632,                 0.6522,                0.32172,                0.82467,             0.00058588,             0.00058588,             0.00058588
                    164,                0.40321,                 0.2201,                0.77463,                0.95011,                0.80845,                0.88948,                0.66328,                 0.6598,                0.32994,                0.82604,             0.00058175,             0.00058175,             0.00058175
                    165,                0.40219,                0.21941,                0.77368,                0.89882,                0.84135,                0.84839,                0.64594,                0.65479,                0.33317,                0.82543,             0.00057763,             0.00057763,             0.00057763
                    166,                0.40885,                0.22199,                0.77593,                0.94766,                 0.7908,                0.85951,                0.65238,                0.64741,                0.33183,                0.82717,              0.0005735,              0.0005735,              0.0005735
                    167,                0.40496,                0.21771,                0.77473,                 0.9479,                0.82265,                0.87676,                0.67212,                0.65688,                0.32912,                0.82631,             0.00056938,             0.00056938,             0.00056938
                    168,                0.40101,                0.21566,                0.77564,                0.93367,                 0.8075,                0.86838,                0.65336,                0.65893,                0.33133,                0.82654,             0.00056525,             0.00056525,             0.00056525
                    169,                0.39763,                0.21373,                0.77526,                0.94967,                0.78927,                0.87046,                0.65496,                0.65526,                0.32878,                0.82757,             0.00056112,             0.00056112,             0.00056112
                    170,                0.39993,                0.21545,                 0.7749,                0.90056,                0.83512,                0.87941,                0.66443,                0.65694,                0.33172,                0.82652,               0.000557,               0.000557,               0.000557
                    171,                0.41464,                0.22292,                  0.776,                0.87358,                0.79137,                0.85026,                0.64772,                0.66763,                0.35013,                0.82731,             0.00055287,             0.00055287,             0.00055287
                    172,                0.44769,                0.23374,                0.77445,                0.92393,                0.79871,                0.85961,                0.64506,                0.65427,                 0.3339,                0.82457,             0.00054875,             0.00054875,             0.00054875
                    173,                0.40493,                0.21427,                0.77527,                0.94725,                0.81673,                0.87933,                0.65994,                0.65286,                0.32479,                0.82376,             0.00054463,             0.00054463,             0.00054463
                    174,                0.39871,                0.20991,                0.77457,                0.87099,                 0.8242,                0.86463,                0.65619,                 0.6475,                0.32955,                0.82399,              0.0005405,              0.0005405,              0.0005405
                    175,                  0.404,                0.21875,                0.77193,                0.92953,                0.82315,                0.87311,                0.65063,                0.66172,                0.33182,                0.82715,             0.00053638,             0.00053638,             0.00053638
                    176,                0.38871,                0.21084,                 0.7722,                0.95075,                0.81303,                 0.8761,                 0.6603,                0.65298,                0.32824,                0.82563,             0.00053225,             0.00053225,             0.00053225
                    177,                0.37774,                0.20477,                0.77351,                0.93319,                0.81334,                0.87244,                0.66362,                0.65029,                0.33023,                0.82654,             0.00052812,             0.00052812,             0.00052812
                    178,                0.38654,                0.20835,                0.77363,                0.94775,                0.79733,                0.86533,                0.65242,                0.66103,                0.33831,                0.82831,               0.000524,               0.000524,               0.000524
                    179,                0.38793,                0.20987,                0.77251,                0.96979,                0.76655,                0.87453,                0.66223,                0.65344,                0.34085,                 0.8256,             0.00051988,             0.00051988,             0.00051988
                    180,                0.38692,                0.20755,                0.77334,                0.95448,                0.79037,                0.86649,                0.64632,                 0.6557,                0.33343,                0.82715,             0.00051575,             0.00051575,             0.00051575
                    181,                0.39275,                0.20944,                0.77475,                0.94061,                0.80846,                0.86474,                0.65116,                0.65347,                0.32907,                0.82564,             0.00051163,             0.00051163,             0.00051163
                    182,                0.37479,                0.20237,                0.77362,                0.92895,                0.80348,                0.86805,                0.66666,                0.65446,                0.32908,                 0.8249,              0.0005075,              0.0005075,              0.0005075
                    183,                0.39909,                0.21741,                0.77383,                0.85406,                0.81496,                0.85698,                0.64731,                0.66127,                0.34387,                0.82767,             0.00050337,             0.00050337,             0.00050337
                    184,                0.40078,                0.21895,                0.77511,                0.86805,                0.81735,                0.87426,                0.66248,                0.65422,                0.33404,                0.82687,             0.00049925,             0.00049925,             0.00049925
