                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.44432,                0.24788,                0.77519,                0.90069,                0.84783,                0.88009,                0.66215,                0.65825,                0.34085,                0.81803,             0.00059413,             0.00059413,             0.00059413
                    162,                0.42843,                 0.2404,                0.77424,                0.92191,                0.84289,                0.87358,                0.65512,                0.66884,                 0.3425,                0.82175,                0.00059,                0.00059,                0.00059
                    163,                0.43743,                0.23987,                0.77528,                 0.8964,                0.82132,                0.86882,                0.66065,                0.66439,                0.33846,                0.82043,             0.00058588,             0.00058588,             0.00058588
                    164,                0.42027,                0.23481,                0.77649,                0.91679,                0.78894,                0.86237,                0.65382,                0.66527,                0.34679,                0.82217,             0.00058175,             0.00058175,             0.00058175
                    165,                0.42385,                 0.2383,                0.77542,                0.93239,                0.81527,                0.86516,                0.66431,                0.66442,                 0.3378,                0.82222,             0.00057763,             0.00057763,             0.00057763
                    166,                0.42087,                0.23997,                0.77502,                0.92916,                0.81361,                0.87155,                0.64879,                0.66417,                0.34737,                0.82083,              0.0005735,              0.0005735,              0.0005735
                    167,                0.42684,                0.23915,                0.77392,                0.90969,                0.83617,                0.87831,                0.65664,                 0.6643,                0.34163,                0.81993,             0.00056938,             0.00056938,             0.00056938
                    168,                0.44292,                0.24333,                0.77752,                0.91349,                0.83543,                 0.8774,                0.66068,                0.66742,                0.33975,                0.82136,             0.00056525,             0.00056525,             0.00056525
                    169,                0.42975,                0.23969,                0.77449,                0.88141,                0.85252,                0.87152,                 0.6567,                0.65718,                0.33878,                0.81872,             0.00056112,             0.00056112,             0.00056112
                    170,                0.42645,                 0.2379,                0.77483,                 0.9033,                 0.8449,                0.88127,                0.67115,                0.66054,                0.34297,                 0.8197,               0.000557,               0.000557,               0.000557
                    171,                 0.4301,                0.24027,                0.77544,                0.89248,                0.85705,                0.87565,                0.67206,                0.66076,                0.33893,                0.81947,             0.00055287,             0.00055287,             0.00055287
                    172,                0.41806,                0.23417,                0.77459,                0.88282,                0.85839,                0.87809,                0.66076,                0.66925,                0.34468,                0.82055,             0.00054875,             0.00054875,             0.00054875
                    173,                0.42646,                0.23879,                0.77394,                 0.9001,                 0.8442,                0.87401,                0.66812,                0.66203,                0.34285,                0.81874,             0.00054463,             0.00054463,             0.00054463
                    174,                0.42448,                  0.236,                0.77483,                0.89028,                0.83846,                0.87386,                0.66346,                 0.6591,                0.33947,                 0.8195,              0.0005405,              0.0005405,              0.0005405
                    175,                0.42433,                0.23669,                0.77453,                0.91756,                0.81738,                0.87648,                0.66176,                0.67098,                0.34375,                0.82062,             0.00053638,             0.00053638,             0.00053638
                    176,                0.41502,                0.23241,                0.77453,                0.90212,                0.83508,                0.87625,                0.66213,                0.66462,                0.34021,                0.82126,             0.00053225,             0.00053225,             0.00053225
                    177,                0.41603,                 0.2323,                0.77513,                0.93298,                0.82391,                0.88169,                0.67292,                0.65573,                0.34057,                0.82065,             0.00052812,             0.00052812,             0.00052812
                    178,                0.42242,                0.23518,                0.77589,                0.92395,                0.81685,                0.87081,                0.65908,                0.66104,                0.33632,                0.81946,               0.000524,               0.000524,               0.000524
                    179,                0.41624,                0.23355,                0.77422,                 0.9252,                0.83442,                0.86916,                0.65048,                0.66261,                0.33801,                0.81961,             0.00051988,             0.00051988,             0.00051988
                    180,                0.41507,                0.23389,                 0.7732,                0.91921,                0.83021,                 0.8731,                0.64776,                0.65804,                 0.3474,                0.81965,             0.00051575,             0.00051575,             0.00051575
                    181,                0.42188,                0.23616,                0.77479,                0.90872,                0.82489,                0.86791,                0.63853,                0.66955,                0.34962,                0.82018,             0.00051163,             0.00051163,             0.00051163
                    182,                0.41423,                0.23204,                0.77154,                0.87296,                0.84962,                0.87683,                0.65932,                0.65942,                0.33857,                0.81814,              0.0005075,              0.0005075,              0.0005075
                    183,                0.40965,                0.22987,                0.77398,                0.92709,                0.81582,                0.86744,                 0.6579,                0.65766,                0.34541,                0.81846,             0.00050337,             0.00050337,             0.00050337
                    184,                0.40666,                0.22827,                 0.7733,                0.93214,                 0.8141,                 0.8778,                0.65907,                0.66216,                 0.3444,                 0.8213,             0.00049925,             0.00049925,             0.00049925
                    185,                0.42576,                0.23904,                0.77428,                0.93851,                0.82005,                0.87807,                  0.662,                0.66175,                0.33425,                 0.8223,             0.00049513,             0.00049513,             0.00049513
                    186,                0.40494,                0.22513,                 0.7724,                0.91543,                0.83826,                0.87857,                0.66733,                0.65663,                0.33647,                0.82099,               0.000491,               0.000491,               0.000491
                    187,                0.40836,                 0.2251,                0.77456,                0.92264,                0.83159,                0.86813,                0.65303,                0.66117,                0.34357,                0.82033,             0.00048687,             0.00048687,             0.00048687
                    188,                0.42136,                0.23417,                0.77445,                0.89458,                0.83698,                0.85946,                0.64739,                0.66327,                0.32983,                0.82126,             0.00048275,             0.00048275,             0.00048275
                    189,                0.40401,                0.22471,                0.77301,                0.93003,                 0.8291,                0.86611,                0.65052,                0.66402,                0.33677,                0.82292,             0.00047863,             0.00047863,             0.00047863
                    190,                 0.4022,                0.22531,                0.77308,                0.92934,                0.82683,                0.86924,                 0.6549,                0.66273,                0.33983,                0.82156,              0.0004745,              0.0004745,              0.0004745
                    191,                0.39804,                0.22388,                 0.7733,                 0.8896,                0.86273,                0.87346,                0.65866,                 0.6634,                0.33533,                0.81953,             0.00047038,             0.00047038,             0.00047038
                    192,                0.39977,                0.22536,                0.77301,                0.91305,                0.84903,                0.87752,                0.65879,                0.66155,                0.34252,                0.82153,             0.00046625,             0.00046625,             0.00046625
                    193,                0.40493,                0.22559,                0.77401,                0.91492,                0.84527,                0.87887,                 0.6606,                0.67077,                0.33792,                0.82118,             0.00046212,             0.00046212,             0.00046212
                    194,                0.39995,                0.22267,                0.77405,                 0.9177,                0.83306,                0.86822,                0.65195,                0.66238,                0.33894,                0.82201,               0.000458,               0.000458,               0.000458
                    195,                0.38336,                0.21771,                0.77092,                 0.9199,                0.82976,                0.86336,                0.65171,                0.66457,                0.34045,                0.82254,             0.00045388,             0.00045388,             0.00045388
                    196,                0.40479,                0.22683,                 0.7732,                0.91682,                 0.8335,                0.86857,                0.65696,                0.66336,                0.34637,                 0.8219,             0.00044975,             0.00044975,             0.00044975
                    197,                 0.4384,                0.24107,                0.77337,                0.92343,                0.81971,                0.86144,                0.64503,                0.68967,                0.35103,                0.82229,             0.00044563,             0.00044563,             0.00044563
                    198,                0.41747,                0.23267,                0.77276,                0.89817,                0.83801,                 0.8693,                0.65674,                0.65971,                0.34217,                0.82084,              0.0004415,              0.0004415,              0.0004415
                    199,                0.39234,                0.21996,                0.77164,                0.92778,                0.82149,                 0.8776,                0.66898,                0.65937,                0.33696,                0.82114,             0.00043738,             0.00043738,             0.00043738
                    200,                0.38973,                0.21878,                0.77392,                0.95051,                0.81568,                0.87985,                0.66883,                0.65902,                0.33125,                 0.8213,             0.00043325,             0.00043325,             0.00043325
                    201,                0.39273,                0.22006,                0.77274,                0.95119,                0.81341,                0.87987,                0.66204,                0.66267,                0.33608,                0.82169,             0.00042912,             0.00042912,             0.00042912
                    202,                0.39867,                0.22205,                0.77338,                0.90537,                0.85268,                0.87142,                0.65427,                 0.6621,                0.33546,                0.82158,               0.000425,               0.000425,               0.000425
                    203,                0.39698,                 0.2214,                0.77256,                0.94682,                0.80723,                 0.8747,                0.65835,                0.65206,                0.33261,                0.82005,             0.00042087,             0.00042087,             0.00042087
                    204,                0.39407,                0.22016,                0.77184,                0.91823,                0.82284,                0.87886,                0.66448,                0.65383,                0.34422,                0.82035,             0.00041675,             0.00041675,             0.00041675
                    205,                0.39285,                0.22135,                0.77261,                0.91662,                0.82813,                0.87095,                 0.6579,                0.65987,                0.34795,                0.82116,             0.00041263,             0.00041263,             0.00041263
                    206,                0.39977,                0.22385,                0.77093,                0.92252,                0.83783,                0.87239,                0.66444,                0.65802,                0.33288,                0.81995,              0.0004085,              0.0004085,              0.0004085
                    207,                0.39947,                0.22432,                0.77117,                0.90925,                0.84135,                0.88427,                0.66768,                0.66468,                0.34693,                0.82164,             0.00040438,             0.00040438,             0.00040438
                    208,                0.39165,                0.22115,                0.77239,                0.89033,                0.83748,                0.87253,                0.66345,                0.65958,                0.33794,                0.82051,             0.00040025,             0.00040025,             0.00040025
                    209,                0.39295,                0.21907,                0.77143,                0.90923,                0.84525,                0.87561,                0.66731,                 0.6579,                0.34497,                 0.8205,             0.00039613,             0.00039613,             0.00039613
                    210,                0.38844,                 0.2189,                0.77037,                0.89473,                0.84057,                0.87458,                0.66115,                0.66386,                0.34392,                0.82167,               0.000392,               0.000392,               0.000392
                    211,                0.39098,                0.21775,                0.77144,                0.93503,                0.80856,                0.87696,                0.65799,                 0.6623,                0.34225,                 0.8215,             0.00038788,             0.00038788,             0.00038788
                    212,                0.39437,                0.22067,                0.77282,                0.92956,                0.83016,                0.88172,                0.67664,                 0.6588,                0.34136,                0.82015,             0.00038375,             0.00038375,             0.00038375
                    213,                0.37741,                0.21548,                0.77209,                0.88271,                0.84337,                0.86448,                0.65463,                0.66047,                0.33755,                0.81958,             0.00037962,             0.00037962,             0.00037962
                    214,                0.40952,                  0.226,                0.77328,                0.92554,                0.82306,                0.86873,                0.66563,                0.65866,                0.34064,                0.81905,              0.0003755,              0.0003755,              0.0003755
                    215,                0.38989,                0.21876,                0.77154,                0.93928,                0.82981,                0.88293,                0.67921,                0.66056,                0.33542,                0.82095,             0.00037138,             0.00037138,             0.00037138
                    216,                0.38778,                0.21571,                0.77299,                0.95192,                0.81762,                0.88478,                0.67726,                0.66508,                0.33263,                0.82195,             0.00036725,             0.00036725,             0.00036725
                    217,                0.39662,                0.21772,                 0.7723,                0.94842,                0.81637,                0.88384,                0.67164,                0.66478,                 0.3391,                0.82223,             0.00036313,             0.00036313,             0.00036313
                    218,                0.38617,                0.21419,                0.77264,                0.92691,                 0.8333,                0.87827,                0.67244,                0.66028,                0.33215,                0.82149,               0.000359,               0.000359,               0.000359
                    219,                 0.3783,                0.21118,                0.77089,                0.92065,                0.84084,                0.87788,                0.66741,                0.65803,                0.33782,                0.82164,             0.00035487,             0.00035487,             0.00035487
                    220,                0.40549,                0.22307,                0.77215,                0.91341,                0.84575,                0.88024,                0.66766,                0.65683,                0.33703,                0.82105,             0.00035075,             0.00035075,             0.00035075
                    221,                0.39267,                0.21888,                0.77262,                0.91209,                0.84657,                0.87755,                0.66873,                0.65505,                0.33259,                 0.8206,             0.00034663,             0.00034663,             0.00034663
                    222,                0.37323,                0.21101,                0.77089,                0.93444,                0.83422,                0.88165,                0.67952,                0.65864,                0.34023,                0.82123,              0.0003425,              0.0003425,              0.0003425
                    223,                0.38076,                0.21299,                0.77191,                 0.9188,                0.84173,                0.87789,                0.66863,                0.66174,                0.33113,                0.82123,             0.00033838,             0.00033838,             0.00033838
                    224,                 0.3823,                0.21225,                0.77109,                 0.9342,                0.84373,                 0.8756,                0.66557,                0.65947,                 0.3274,                0.82176,             0.00033425,             0.00033425,             0.00033425
                    225,                0.37921,                0.21256,                0.77121,                0.91773,                0.83071,                0.87123,                0.66221,                0.65694,                0.32869,                0.82191,             0.00033013,             0.00033013,             0.00033013
                    226,                0.37573,                0.21079,                0.76982,                0.92926,                0.83602,                 0.8718,                0.66339,                0.65752,                0.32695,                0.82146,               0.000326,               0.000326,               0.000326
                    227,                0.37207,                0.20918,                0.77074,                0.94834,                0.80657,                0.87139,                0.66437,                0.65756,                0.33581,                0.82135,             0.00032188,             0.00032188,             0.00032188
                    228,                0.37841,                0.21236,                0.77136,                0.92925,                0.81257,                0.87734,                0.66693,                0.65658,                0.33285,                0.81956,             0.00031775,             0.00031775,             0.00031775
                    229,                0.38391,                0.21481,                0.77194,                0.91128,                0.83975,                0.87243,                0.67013,                0.65598,                0.33424,                0.81937,             0.00031362,             0.00031362,             0.00031362
                    230,                0.37905,                0.21074,                 0.7716,                0.94098,                0.81285,                0.87261,                0.66189,                0.65714,                0.33495,                0.81985,              0.0003095,              0.0003095,              0.0003095
                    231,                 0.3753,                0.20846,                 0.7694,                0.89463,                0.85229,                0.87851,                0.66874,                0.65662,                0.32875,                0.82192,             0.00030538,             0.00030538,             0.00030538
                    232,                0.37859,                0.21178,                0.77111,                0.93631,                0.81318,                0.87504,                0.66985,                0.65309,                  0.334,                0.82188,             0.00030125,             0.00030125,             0.00030125
                    233,                0.37029,                0.20857,                0.77135,                0.92793,                 0.8471,                0.88308,                0.67128,                0.65591,                0.33141,                0.82147,             0.00029713,             0.00029713,             0.00029713
                    234,                0.37787,                0.21081,                0.77013,                 0.8961,                0.84882,                0.88224,                0.67399,                0.65991,                0.33317,                0.82156,               0.000293,               0.000293,               0.000293
                    235,                0.37042,                0.20668,                0.77005,                0.93857,                0.83471,                0.88589,                0.67186,                0.65475,                 0.3278,                0.82058,             0.00028888,             0.00028888,             0.00028888
                    236,                0.37262,                0.20944,                0.77099,                0.94769,                0.84246,                0.88584,                 0.6709,                0.66239,                 0.3268,                0.82278,             0.00028475,             0.00028475,             0.00028475
                    237,                0.37048,                0.20879,                0.77062,                0.93878,                0.84122,                0.88246,                0.66833,                0.65787,                0.33018,                0.82292,             0.00028063,             0.00028063,             0.00028063
                    238,                0.37741,                0.20986,                0.77268,                0.92035,                0.84643,                 0.8874,                0.67582,                0.65785,                0.32373,                0.82217,              0.0002765,              0.0002765,              0.0002765
                    239,                0.36788,                0.20617,                 0.7704,                0.92809,                0.84104,                0.88884,                0.67561,                0.66008,                0.33614,                0.82241,             0.00027237,             0.00027237,             0.00027237
                    240,                0.38012,                0.21047,                 0.7702,                0.92496,                 0.8429,                0.88478,                0.67101,                0.66606,                0.33322,                0.82332,             0.00026825,             0.00026825,             0.00026825
                    241,                0.36488,                0.20327,                0.76998,                0.92288,                0.84668,                0.88996,                0.66977,                0.66256,                0.33032,                  0.822,             0.00026413,             0.00026413,             0.00026413
                    242,                0.37098,                0.20752,                0.76963,                0.96734,                0.81981,                0.89264,                0.67949,                 0.6624,                0.32736,                 0.8205,                0.00026,                0.00026,                0.00026
                    243,                0.36889,                0.20742,                0.77149,                0.95368,                0.83397,                0.88374,                0.66595,                0.66359,                0.33054,                0.82142,             0.00025587,             0.00025587,             0.00025587
                    244,                 0.3759,                0.20834,                 0.7729,                0.95983,                0.82634,                0.88208,                0.67294,                0.66194,                0.32623,                0.82176,             0.00025175,             0.00025175,             0.00025175
                    245,                0.36021,                0.20203,                0.76937,                0.94378,                0.82327,                 0.8822,                0.66566,                0.66355,                0.32926,                0.82182,             0.00024762,             0.00024762,             0.00024762
                    246,                0.36963,                0.20665,                0.77055,                0.93165,                0.82611,                0.88449,                0.67415,                0.66397,                0.33335,                0.82269,              0.0002435,              0.0002435,              0.0002435
                    247,                 0.3649,                0.20415,                0.77067,                0.91386,                 0.8435,                0.88195,                0.66983,                 0.6641,                0.33596,                0.82269,             0.00023938,             0.00023938,             0.00023938
                    248,                 0.3609,                0.20038,                0.77039,                0.90457,                0.84231,                0.88384,                0.66465,                0.66022,                0.33234,                 0.8226,             0.00023525,             0.00023525,             0.00023525
                    249,                0.36755,                0.20356,                0.77031,                0.94874,                0.81949,                0.88426,                0.67333,                0.65964,                 0.3306,                0.82272,             0.00023112,             0.00023112,             0.00023112
                    250,                0.37385,                0.20833,                0.77008,                0.92084,                0.82698,                0.88303,                0.67321,                   0.66,                 0.3305,                0.82152,               0.000227,               0.000227,               0.000227
                    251,                0.35982,                0.20257,                0.76996,                0.92528,                0.83168,                0.88489,                0.67425,                0.66034,                0.33175,                0.82237,             0.00022288,             0.00022288,             0.00022288
                    252,                0.36745,                0.20421,                0.76963,                0.91157,                0.84453,                0.88071,                0.67025,                0.65952,                0.33474,                0.82138,             0.00021875,             0.00021875,             0.00021875
                    253,                0.36228,                0.20156,                0.76989,                0.94158,                0.83115,                 0.8792,                0.66251,                0.65866,                0.33366,                 0.8207,             0.00021462,             0.00021462,             0.00021462
                    254,                0.36603,                0.20165,                0.76937,                0.93688,                0.81364,                0.87764,                0.66507,                0.65754,                0.33612,                  0.821,              0.0002105,              0.0002105,              0.0002105
                    255,                0.36587,                0.20196,                0.77071,                0.89769,                0.83501,                0.87612,                0.66627,                0.65389,                0.33293,                0.82057,             0.00020637,             0.00020637,             0.00020637
                    256,                0.35461,                0.19685,                0.76975,                0.90699,                0.83969,                0.87734,                0.66083,                0.65551,                0.33199,                0.82086,             0.00020225,             0.00020225,             0.00020225
                    257,                0.35147,                0.19626,                0.77098,                0.93483,                0.82346,                0.87755,                 0.6676,                0.66169,                0.33533,                0.82155,             0.00019813,             0.00019813,             0.00019813
                    258,                0.36139,                0.20013,                0.76943,                0.93124,                0.81984,                0.87806,                 0.6709,                0.65797,                0.33766,                0.82095,               0.000194,               0.000194,               0.000194
                    259,                0.35459,                0.19717,                0.76949,                 0.9338,                0.82544,                0.88087,                0.67021,                   0.66,                0.33457,                0.82123,             0.00018987,             0.00018987,             0.00018987
                    260,                0.34895,                 0.1948,                0.77027,                0.93572,                0.82465,                0.88391,                 0.6683,                0.66141,                0.33496,                0.82181,             0.00018575,             0.00018575,             0.00018575
                    261,                0.35064,                0.19543,                0.76798,                0.90542,                0.84714,                0.88757,                0.67031,                0.65809,                0.33092,                0.82172,             0.00018163,             0.00018163,             0.00018163
                    262,                0.36717,                0.20137,                0.76966,                0.95262,                0.82077,                0.88354,                0.66436,                0.66043,                0.33586,                0.82138,              0.0001775,              0.0001775,              0.0001775
                    263,                0.36081,                 0.1985,                0.76954,                0.95255,                 0.8171,                0.88145,                0.66103,                0.65964,                0.33142,                0.82187,             0.00017338,             0.00017338,             0.00017338
                    264,                0.35016,                0.19575,                0.76874,                0.94746,                0.82219,                 0.8836,                0.66402,                0.66042,                0.33301,                0.82281,             0.00016925,             0.00016925,             0.00016925
                    265,                0.34874,                 0.1935,                0.76914,                0.92607,                0.81546,                0.87893,                0.66174,                0.66197,                0.33551,                0.82299,             0.00016512,             0.00016512,             0.00016512
                    266,                0.35987,                0.19759,                0.76921,                0.93503,                0.83058,                0.87921,                 0.6603,                0.66133,                0.33347,                0.82262,               0.000161,               0.000161,               0.000161
                    267,                0.35489,                0.19672,                0.76884,                0.93582,                0.81851,                0.87842,                0.66805,                0.65786,                0.33091,                0.82202,             0.00015688,             0.00015688,             0.00015688
                    268,                0.34862,                0.19447,                0.76811,                0.93419,                0.81979,                0.88235,                 0.6634,                0.65771,                0.33072,                0.82216,             0.00015275,             0.00015275,             0.00015275
                    269,                0.35378,                0.19395,                0.76888,                0.94323,                 0.8291,                0.88336,                 0.6691,                0.65611,                0.33179,                0.82165,             0.00014862,             0.00014862,             0.00014862
                    270,                0.35212,                0.19566,                0.76933,                0.94717,                0.82853,                0.88057,                0.66666,                0.65851,                 0.3319,                0.82182,              0.0001445,              0.0001445,              0.0001445
                    271,                0.35441,                0.19661,                0.76869,                0.94535,                0.82768,                0.88166,                 0.6706,                0.66424,                 0.3309,                0.82196,             0.00014038,             0.00014038,             0.00014038
                    272,                0.34842,                0.19336,                0.76975,                0.95148,                0.82544,                0.87881,                 0.6691,                0.65897,                 0.3303,                0.82219,             0.00013625,             0.00013625,             0.00013625
                    273,                0.35738,                0.19589,                0.76866,                0.94897,                0.81107,                0.88055,                0.66986,                0.66309,                0.33772,                0.82213,             0.00013212,             0.00013212,             0.00013212
                    274,                0.35421,                  0.194,                0.76902,                0.95811,                0.82048,                0.88224,                0.66957,                0.66007,                0.33523,                 0.8226,               0.000128,               0.000128,               0.000128
                    275,                0.35192,                 0.1929,                0.76851,                0.94132,                0.82948,                0.88574,                0.67432,                0.66284,                0.33271,                  0.823,             0.00012387,             0.00012387,             0.00012387
                    276,                0.34165,                0.18935,                0.76687,                0.94865,                0.82564,                0.88579,                0.66512,                0.65923,                0.33414,                0.82275,             0.00011975,             0.00011975,             0.00011975
                    277,                 0.3376,                0.18842,                0.76828,                0.92981,                 0.8337,                0.89003,                0.67642,                0.66262,                0.33142,                0.82218,             0.00011563,             0.00011563,             0.00011563
                    278,                0.34559,                0.19022,                 0.7674,                0.93911,                   0.83,                0.88451,                0.67149,                0.66257,                0.33129,                0.82226,              0.0001115,              0.0001115,              0.0001115
                    279,                0.34384,                0.18861,                0.76833,                0.93096,                0.83361,                0.88367,                0.67305,                0.66504,                0.33437,                0.82232,             0.00010737,             0.00010737,             0.00010737
                    280,                0.34124,                0.18861,                0.76615,                0.93947,                0.82983,                 0.8853,                0.67461,                0.66302,                0.33266,                0.82211,             0.00010325,             0.00010325,             0.00010325
                    281,                0.33961,                0.18771,                0.76803,                0.92859,                0.85005,                0.88772,                0.67194,                0.66366,                0.33413,                0.82246,             9.9125e-05,             9.9125e-05,             9.9125e-05
                    282,                0.34288,                0.18947,                0.76958,                0.94802,                0.82796,                0.88881,                  0.671,                0.65961,                0.32735,                0.82267,                9.5e-05,                9.5e-05,                9.5e-05
                    283,                0.34775,                 0.1904,                0.77077,                0.93289,                 0.8388,                 0.8856,                0.67022,                0.66044,                0.33324,                0.82241,             9.0875e-05,             9.0875e-05,             9.0875e-05
                    284,                0.33795,                0.18769,                0.76793,                 0.9579,                 0.8271,                 0.8861,                0.66861,                0.66227,                0.33413,                0.82227,              8.675e-05,              8.675e-05,              8.675e-05
                    285,                0.34459,                0.18954,                0.76797,                0.95673,                0.82682,                0.88694,                0.67559,                 0.6616,                0.33518,                0.82226,             8.2625e-05,             8.2625e-05,             8.2625e-05
                    286,                0.34243,                0.18874,                0.76888,                0.95051,                0.81796,                0.88697,                0.67023,                0.66072,                0.33342,                0.82298,               7.85e-05,               7.85e-05,               7.85e-05
                    287,                0.33778,                0.18617,                 0.7676,                0.92573,                0.84179,                0.88674,                0.67289,                0.66184,                0.33363,                0.82278,             7.4375e-05,             7.4375e-05,             7.4375e-05
                    288,                0.33783,                0.18616,                0.76896,                0.94845,                 0.8188,                0.88778,                0.66743,                0.66304,                0.32989,                0.82236,              7.025e-05,              7.025e-05,              7.025e-05
                    289,                0.33706,                0.18586,                0.76784,                0.94875,                0.81978,                0.88813,                0.66858,                0.66201,                0.33508,                0.82243,             6.6125e-05,             6.6125e-05,             6.6125e-05
                    290,                0.34048,                0.18719,                0.76877,                0.93711,                0.82536,                0.88629,                0.67377,                0.66086,                0.33722,                0.82256,                6.2e-05,                6.2e-05,                6.2e-05
                    291,                0.31497,                0.18395,                0.76503,                0.90993,                  0.832,                0.87694,                0.65986,                0.66467,                0.34165,                0.82283,             5.7875e-05,             5.7875e-05,             5.7875e-05
                    292,                0.31272,                0.18039,                0.76507,                0.92372,                0.82316,                0.87898,                0.67062,                0.66222,                 0.3371,                0.82328,              5.375e-05,              5.375e-05,              5.375e-05
                    293,                 0.3065,                0.17743,                0.76531,                0.93282,                0.83048,                0.88273,                0.66724,                0.66567,                0.33936,                0.82361,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    294,                0.30049,                0.17504,                0.76362,                0.94087,                0.82816,                0.88639,                0.67052,                0.66601,                0.33865,                0.82412,               4.55e-05,               4.55e-05,               4.55e-05
                    295,                0.28864,                0.16992,                0.76332,                0.94134,                0.82517,                0.88273,                0.67106,                0.66478,                0.33978,                0.82383,             4.1375e-05,             4.1375e-05,             4.1375e-05
                    296,                0.29587,                0.17222,                0.76458,                0.94106,                0.82809,                0.88056,                0.67038,                0.66449,                 0.3397,                0.82331,              3.725e-05,              3.725e-05,              3.725e-05
                    297,                0.28962,                0.17002,                 0.7651,                0.93246,                0.82716,                0.88028,                0.67245,                0.66391,                0.34039,                0.82303,             3.3125e-05,             3.3125e-05,             3.3125e-05
                    298,                0.29163,                0.17124,                0.76379,                0.92813,                0.83163,                0.88029,                0.67105,                0.66371,                0.34075,                0.82352,                2.9e-05,                2.9e-05,                2.9e-05
                    299,                 0.2932,                0.17246,                0.76347,                0.94048,                0.82514,                0.88158,                0.66798,                0.66427,                0.33938,                0.82309,             2.4875e-05,             2.4875e-05,             2.4875e-05
                    300,                 0.2925,                0.17096,                0.76429,                0.94053,                0.82639,                 0.8862,                0.67141,                0.66365,                0.33873,                0.82331,              2.075e-05,              2.075e-05,              2.075e-05
